t_s,d_m,x_m,y_m,psi_rad,k_radpm,vx_mps,vy_mps,a_mps2,omega_radps,delta_rad,s_m,vfwd_mps,vbwd_mps,vmax_mps
21.910026355497216,83.9776001295205,23.645825942851,17.77971682449915,-0.00038609113300093825,-0.07484580359579163,5.70619897126346,-0.05936482159995536,-1.8000000000000222,-0.4270850474816932,-0.024694094489660815,89.72936057444653,5.7065077658487215,5.7065077658487215,6.270633282649829
0.012091774194798788,0.06887021344264901,23.71469214778938,17.77897377872569,-0.0054618376664247875,-0.07599542584619529,5.684425433796409,-0.0600466560829899,-1.800000000000016,-0.43199033153230143,-0.02507323496823772,89.81336057444653,5.6847425722980836,5.6847425722980836,6.223022977905236
0.024237573797202927,0.1377831891138495,23.78359627541326,17.777869508717323,-0.010619219070251288,-0.07715585912562087,5.662554493322132,-0.06072899669213004,-1.8000000000000074,-0.43689925677791386,-0.02545593356556482,89.85536057444654,5.662880133013757,5.662880133013757,6.1760481799868385
0.03643753704318442,0.206736163410136,23.85253354475539,17.77639792455218,-0.015858859228456562,-0.07832717526165274,5.640585899551502,-0.06141175128622832,-1.800000000000036,-0.4418111603325777,-0.025842213650141697,89.93936057444654,5.640920199170989,5.640920199170989,6.1296954680380615
0.04869182408511996,0.27572646791561384,23.921499174848492,17.774552936308375,-0.021181387803002827,-0.07950942528670996,5.6185193629527665,-0.06209480912597704,-1.8000000000000247,-0.4467252455106262,-0.0262320917226196,90.02336057444654,5.618862482495505,5.618862482495505,6.083952629372214
0.061000617821795444,0.3447515314844698,23.99048838472532,17.77232845406402,-0.02658743931778571,-0.08070263856309988,5.5963545532770524,-0.06277804045098662,-1.8000000000000123,-0.45164057878407626,-0.026625577127724318,90.06536057444654,5.5967066537694885,5.5967066537694885,6.038808587542003
0.07336412475975607,0.41380888235465557,24.05949639341861,17.76971838789723,-0.03207765220506768,-0.08190682186423419,5.574091098028438,-0.0634612960403508,-1.8000000000000098,-0.4565560866212288,-0.027022671751806518,90.14936057444655,5.574452341281159,5.574452341281159,5.994253335795682
0.08578257590719573,0.48289615029257327,24.128518419961093,17.766716647886128,-0.03765266781528337,-0.0831219584131757,5.551728580876416,-0.06414440675869792,-1.7999999999999705,-0.4614705522208484,-0.027423369706412296,90.19136057444655,5.552099129215768,5.552099129215768,5.9502778754452255
0.09825622770160614,0.5520110687682808,24.197549683385514,17.76331714410882,-0.0433131293846317,-0.08434800687990338,5.5292665400085905,-0.06482718308988752,-1.8000000000000143,-0.4663826121574641,-0.027827656998339053,0.0,5.529646555985829,5.529646555985829,5.906874158718243
0.11078536297247332,0.6211514771607417,24.266585402724612,17.759513786643428,-0.04905968096259319,-0.0855849003389248,5.506704466421264,-0.06550941466068605,-1.8000000000000291,-0.47129075295457595,-0.028235511186721806,0.0,5.507094112498268,5.507094112498268,5.864035035706684
0.12337029194035232,0.6903153229925474,24.335620797011124,17.755300485568075,-0.0548929662955716,-0.08683254518913651,5.484041802145512,-0.06619086975694403,-1.800000000000008,-0.4761933076039138,-0.028646901027784583,0.04200000000000159,5.484441240356084,5.484441240356084,5.821754205062019
0.13601135325372127,0.7595006641934415,24.404651085277788,17.75067115096087,-0.0608136276638543,-0.08809082003812546,5.461277938406216,-0.06687129483499543,-1.8000000000000347,-0.4810884520503268,-0.029061786107988184,0.12600000000000122,5.46168732999202,5.46168732999202,5.780026168119487
0.14870891506505757,0.8287056713918506,24.47367148655734,17.745619692899925,-0.0668223046726864,-0.08935957455343073,5.438412213711397,-0.06755041403121703,-1.7999999999999787,-0.4859742016634318,-0.029480116466413082,0.21000000000000085,5.438831718731614,5.438831718731614,5.738846186163189
0.16146337614767248,0.8979286302335496,24.542677219882528,17.740140021463368,-0.0729196329947114,-0.0906386282836318,5.4154439118690885,-0.06822792867290753,-1.7999999999999834,-0.4908484077187592,-0.029901832207330656,0.25200000000000244,5.415873688782907,5.415873688782907,5.698210240570125
0.174275167054871,0.9671679437264138,24.61166350428608,17.734226046729308,-0.07910624306092126,-0.09192776945251056,5.392372259928843,-0.06890351679388644,-1.800000000000024,-0.495708753912852,-0.03032686310404135,0.3360000000000021,5.392812465149948,5.392812465149948,5.658114995594664
0.1871447513231228,1.0364221346102243,24.680625558800745,17.727871678775863,-0.08538275870102524,-0.09322675372993819,5.369196426044791,-0.06957683265845735,-1.7999999999999667,-0.5005527529385421,-0.030755128195191318,0.4200000000000017,5.369647213467095,5.369647213467095,5.618557763576115
0.20007262672095472,1.1056898477501724,24.749558602459253,17.72107082768115,-0.09174979573005257,-0.094535302983573,5.345915517257086,-0.07024750629763914,-1.8000000000000154,-0.505377743148483,-0.03118653537492218,0.4620000000000033,5.346377037750997,5.346377037750997,5.57953647237094
0.2130593265454248,1.1749698525527832,24.818457854294348,17.713817403523283,-0.09820796048050537,-0.09585310401591642,5.322528577188313,-0.07091514306183173,-1.8000000000000203,-0.510180885336919,-0.03162098097835998,0.5460000000000029,5.323000978066952,5.323000978066952,5.541049634828208
0.2261054209680502,1.2442610454026528,24.887318533338764,17.70610531638038,-0.1047578482790687,-0.09717980729176064,5.299034583651369,-0.0715793231943545,-1.7999999999999998,-0.5149591596716151,-0.032058349364109166,0.6300000000000026,5.299518008106228,5.299518008106228,5.503096320142281
0.23921151843223498,1.3135624521184313,24.956135858625245,17.69792847633056,-0.11140004186664113,-0.09851502566157631,5.27543244616501,-0.07223960143057032,-1.8000000000000267,-0.5197093628098582,-0.03249851249558634,0.6720000000000006,5.275927032670694,5.275927032670694,5.465676126930515
0.25237826710428735,1.3828732304261586,25.024905049186525,17.689280793451935,-0.11813510976055407,-0.09985833308692285,5.251721003373188,-0.07289550662758557,-1.7999999999999632,-0.5244281052344285,-0.032941329523203756,0.7560000000000002,5.252226885061,5.252226885061,5.428789157896331
0.2656063563802533,1.452192672448075,25.093621324055345,17.680156177822624,-0.12496360455901964,-0.10120926337452416,5.227899020363954,-0.0735465414297931,-1.7999999999999687,-0.5291118088474323,-0.03338664636959585,0.7980000000000018,5.22841632436426,5.22841632436426,5.3924359959493025
0.27889651845092267,1.5215202072047271,25.162279902264444,17.67054853952074,-0.13188606118642374,-0.10256730892622874,5.203965185883588,-0.07419218197579873,-1.7999999999999658,-0.5337567048618613,-0.03383429532027087,0.8820000000000014,5.204494032637057,5.204494032637057,5.356617681664163
0.292249529927453,1.5908554031281186,25.230876002846564,17.6604517886244,-0.13890299507959428,-0.10393191951266706,5.179918109441261,-0.07483187765253914,-1.8000000000000336,-0.5383588320326557,-0.03428409462226381,0.9660000000000011,5.1804586119793035,5.1804586119793035,5.321335691969959
0.30566621353025347,1.6601979705834355,25.299404844834438,17.64985983521173,-0.14601490031579858,-0.1053025010790241,5.155756318299348,-0.07546505090265544,-1.7861015170283212,-0.5429140352709024,-0.034735848093564343,1.0080000000000027,5.1563085814942635,5.1563085814942635,5.28659191996901
